"Abington","","Undoable","G:12555","02/27/2013","1225.25"
"Acton","","Undoable","G:12556","02/27/2013","132.13"
"Acushnet","","Undoable","G:12557","02/27/2013","243.02"
"Adams","","Undoable","G:12558","02/27/2013","343.65"
"Agawam","","Undoable","G:12559","02/27/2013","665.43"
"Alford","","Undoable","G:12560","02/27/2013","458.90"
"Amesbury","","Undoable","G:12561","02/27/2013","300.68"
"Amherst","","Undoable","G:12562","02/27/2013","1127.05"
"Andover","","Undoable","G:12563","02/27/2013","2304.42"
"Aquinnah","","Undoable","G:12564","02/27/2013","976.89"
"Arlington","","Undoable","G:12565","02/27/2013","5.05"
"Ashburnham","","Undoable","G:12566","02/27/2013","1201.70"
"Ashby","","Undoable","G:12567","02/27/2013","130.96"
"Ashfield","","Undoable","G:12568","02/27/2013","232.40"
"Ashland","","Undoable","G:12569","02/27/2013","342.73"
"Athol","","Undoable","G:12570","02/27/2013","679.96"
"Attleboro","","Undoable","G:12571","02/27/2013","450.64"
"Auburn","","Undoable","G:12572","02/27/2013","3.28"
"Avon","","Undoable","G:12573","02/27/2013","760.98"
"Ayer","","Undoable","G:12574","02/27/2013","875.67"
"Barnstable","","Undoable","G:12575","02/27/2013","3033.15"
"Barre","","Undoable","G:12576","02/27/2013","0.20"
"Becket","","Undoable","G:12577","02/27/2013","583.02"
"Bedford","","Undoable","G:12578","02/27/2013","1.11"
"Belchertown","","Undoable","G:12579","02/27/2013","11.55"
"Bellingham","","Undoable","G:12580","02/27/2013","792.07"
"Belmont","","Undoable","G:12581","02/27/2013","1953.34"
"Berkley","","Undoable","G:12582","02/27/2013","1524.79"
"Berlin","","Undoable","G:12583","02/27/2013","3.46"
"Bernardston","","Undoable","G:12584","02/27/2013","640.31"
"Beverly","","Undoable","G:12585","02/27/2013","1198.08"
"Billerica","","Undoable","G:12586","02/27/2013","1819.06"
"Blackstone","","Undoable","G:12587","02/27/2013","6.28"
"Blandford","","Undoable","G:12588","02/27/2013","106.51"
"Bolton","","Undoable","G:12589","02/27/2013","212.74"
"Boston","","Undoable","G:12590","02/27/2013","596.62"
"Bourne","","Undoable","G:12591","02/27/2013","1027.31"
"Boxborough","","Undoable","G:12592","02/27/2013","1068.14"
"Boxford","","Undoable","G:12593","02/27/2013","944.32"
"Boylston","","Undoable","G:12594","02/27/2013","4.08"
"Braintree","","Undoable","G:12595","02/27/2013","805.20"
"Brewster","","Undoable","G:12596","02/27/2013","925.62"
"Bridgewater","","Undoable","G:12597","02/27/2013","1043.20"
"Brimfield","","Undoable","G:12598","02/27/2013","4.88"
"Brockton","","Undoable","G:12599","02/27/2013","1294.05"
"Brookfield","","Undoable","G:12600","02/27/2013","127.11"
"Brookline","","Undoable","G:12601","02/27/2013","234.99"
"Buckland","","Undoable","G:12602","02/27/2013","345.95"
"Burlington","","Undoable","G:12603","02/27/2013","1.30"
"Cambridge","","Undoable","G:12604","02/27/2013","454.71"
"Canton","","Undoable","G:12605","02/27/2013","3.41"
"Carlisle","","Undoable","G:12606","02/27/2013","806.03"
"Carver","","Undoable","G:12607","02/27/2013","926.56"
"Charlemont","","Undoable","G:12608","02/27/2013","1044.25"
"Charlton","","Undoable","G:12609","02/27/2013","5.50"
"Chatham","","Undoable","G:12610","02/27/2013","1295.33"
"Chelmsford","","Undoable","G:12611","02/27/2013","127.25"
"Chelsea","","Undoable","G:12612","02/27/2013","235.25"
"Cheshire","","Undoable","G:12613","02/27/2013","345.65"
"Chester","","Undoable","G:12614","02/27/2013","686.71"
"Chesterfield","","Undoable","G:12615","02/27/2013","458.68"
"Chicopee","","Undoable","G:12616","02/27/2013","3.34"
"Chilmark","","Undoable","G:12617","02/27/2013","782.71"
"Clarksburg","","Undoable","G:12618","02/27/2013","865.20"
"Clinton","","Undoable","G:12619","02/27/2013","976.41"
"Cohasset","","Undoable","G:12620","02/27/2013","5.05"
"Colrain","","Undoable","G:12621","02/27/2013","1201.12"
"Concord","","Undoable","G:12622","02/27/2013","130.90"
"Conway","","Undoable","G:12623","02/27/2013","302.04"
"Cummington","","Undoable","G:12624","02/27/2013","342.56"
"Dalton","","Undoable","G:12625","02/27/2013","679.64"
"Danvers","","Undoable","G:12626","02/27/2013","450.42"
"Dartmouth","","Undoable","G:12627","02/27/2013","3.28"
"Dedham","","Undoable","G:12628","02/27/2013","3.03"
"Deerfield","","Undoable","G:12629","02/27/2013","871.14"
"Dennis","","Undoable","G:12630","02/27/2013","1006.17"
"Dighton","","Undoable","G:12631","02/27/2013","5.20"
"Douglas","","Undoable","G:12632","02/27/2013","1214.04"
"Dover","","Undoable","G:12633","02/27/2013","126.54"
"Dracut","","Undoable","G:12634","02/27/2013","235.26"
"Dudley","","Undoable","G:12635","02/27/2013","523.47"
"Dunstable","","Undoable","G:12636","02/27/2013","1248.17"
"Duxbury","","Undoable","G:12637","02/27/2013","1214.44"
"East.Bridgewater","*","Undoable","G:12638","02/27/2013","8.87"
"East.Brookfield","*","Undoable","G:12639","02/27/2013","993.57"
"East.Longmeadow","*","Undoable","G:12640","02/27/2013","120.47"
"Eastham","","Undoable","G:12641","02/27/2013","3071.99"
"Easthampton","","Undoable","G:12642","02/27/2013","0.60"
"Easton","","Undoable","G:12643","02/27/2013","3263.17"
"Edgartown","","Undoable","G:12644","02/27/2013","388.76"
"Egremont","","Undoable","G:12645","02/27/2013","172.91"
"Erving","","Undoable","G:12646","02/27/2013","312.45"
"Essex","","Undoable","G:12647","02/27/2013","1410.56"
"Everett","","Undoable","G:12648","02/27/2013","1149.40"
"Fairhaven","","Undoable","G:12649","02/27/2013","10.63"
"Fall River","","Undoable","G:12650","02/27/2013","2521.82"
"Falmouth","","Undoable","G:12651","02/27/2013","2657.73"
"Fitchburg","","Undoable","G:12652","02/27/2013","1035.07"
"Florida","","Undoable","G:12653","02/27/2013","2.53"
"Foxborough","","Undoable","G:12654","02/27/2013","2809.50"
"Framingham","","Undoable","G:12655","02/27/2013","127.05"
"Franklin","","Undoable","G:12656","02/27/2013","234.88"
"Freetown","","Undoable","G:12657","02/27/2013","345.79"
"Gardner","","Undoable","G:12658","02/27/2013","789.80"
"Georgetown","","Undoable","G:12659","02/27/2013","454.49"
"Gill","","Undoable","G:12660","02/27/2013","3.40"
"Gloucester","","Undoable","G:12661","02/27/2013","805.65"
"Goshen","","Undoable","G:12662","02/27/2013","926.14"
"Gosnold","","Undoable","G:12663","02/27/2013","1043.78"
"Grafton","","Undoable","G:12664","02/27/2013","5.50"
"Granby","","Undoable","G:12665","02/27/2013","1294.75"
"Granville","","Undoable","G:12666","02/27/2013","127.18"
"Great Barrington","","Undoable","G:12667","02/27/2013","235.14"
"Greenfield","","Undoable","G:12668","02/27/2013","2.00"
"Groton","","Undoable","G:12669","02/27/2013","1.93"
"Groveland","","Undoable","I:141","02/27/2013","0.00"
"Hadley","","Undoable","G:12670","02/27/2013","3.28"
"Halifax","","Undoable","G:12671","02/27/2013","3.78"
"Hamilton","","Undoable","G:12672","02/27/2013","3.51"
"Hampden","","Undoable","I:142","02/27/2013","0.00"
"Hancock","","Undoable","G:12673","02/27/2013","5.05"
"Hanover","","Undoable","G:12674","02/27/2013","0.56"
"Hanson","","Undoable","G:12675","02/27/2013","1.00"
"Hardwick","","Undoable","G:12676","02/27/2013","0.52"
"Harvard","","Undoable","I:143","02/27/2013","0.00"
"Harwich","","Undoable","G:12677","02/27/2013","1.89"
"Hatfield","","Undoable","I:144","02/27/2013","0.00"
"Haverhill","","Undoable","G:12678","02/27/2013","3.28"
"Hawley","","Undoable","G:12679","02/27/2013","3.77"
"Heath","","Undoable","G:12680","02/27/2013","4.11"
"Hingham","","Undoable","I:145","02/27/2013","0.00"
"Hinsdale","","Undoable","G:12681","02/27/2013","5.20"
"Holbrook","","Undoable","G:12682","02/27/2013","0.55"
"Holden","","Undoable","G:12683","02/27/2013","0.01"
"Holland","","Undoable","G:12684","02/27/2013","1.43"
"Holliston","","Undoable","G:12685","02/27/2013","2.80"
"Holyoke","","Undoable","G:12686","02/27/2013","1.95"
"Hopedale","","Undoable","I:146","02/27/2013","0.00"
"Hopkinton","","Undoable","G:12687","02/27/2013","142.29"
"Hubbardston","","Undoable","G:12688","02/27/2013","3.66"
"Hudson","","Undoable","G:12689","02/27/2013","7.11"
"Hull","","Undoable","I:147","02/27/2013","0.00"
"Huntington","","Undoable","G:12690","02/27/2013","1.13"
"Ipswich","","Undoable","G:12691","02/27/2013","0.14"
"Kingston","","Undoable","G:12692","02/27/2013","2.82"
"Lakeville","","Undoable","G:12693","02/27/2013","4.04"
"Lancaster","","Undoable","G:12694","02/27/2013","3.75"
"Lanesborough","","Undoable","G:12695","02/27/2013","1.10"
"Lawrence","","Undoable","I:148","02/27/2013","0.00"
"Lee","","Undoable","I:149","02/27/2013","0.00"
"Leicester","","Undoable","G:12696","02/27/2013","5.00"
"Lenox","","Undoable","G:12697","02/27/2013","2.52"
"Leominster","","Undoable","I:150","02/27/2013","0.00"
"Leverett","","Undoable","G:12698","02/27/2013","0.12"
"Lexington","","Undoable","G:12699","02/27/2013","1.57"
"Leyden","","Undoable","G:12700","02/27/2013","0.84"
"Lincoln","","Undoable","G:12701","02/27/2013","2.59"
"Littleton","","Undoable","G:12702","02/27/2013","3.24"
"Longmeadow","","Undoable","I:151","02/27/2013","0.00"
"Lowell","","Undoable","I:152","02/27/2013","0.00"
"Ludlow","","Undoable","G:12703","02/27/2013","3.40"
"Lunenburg","","Undoable","G:12704","02/27/2013","3.91"
"Lynn","","Undoable","G:12705","02/27/2013","4.43"
"Lynnfield","","Undoable","I:153","02/27/2013","0.00"
"Malden","","Undoable","G:12706","02/27/2013","5.49"
"Manchester-by-the-Sea","","Undoable","G:12707","02/27/2013","0.54"
"Mansfield","","Undoable","G:12708","02/27/2013","0.99"
"Marblehead","","Undoable","G:12709","02/27/2013","1.46"
"Marion","","Undoable","G:12710","02/27/2013","1.76"
"Marlborough","","Undoable","G:12711","02/27/2013","1.93"
"Marshfield","","Undoable","I:154","02/27/2013","0.00"
"Mashpee","","Undoable","G:12712","02/27/2013","3.41"
"Mattapoisett","","Undoable","G:12713","02/27/2013","3.92"
"Maynard","","Undoable","G:12714","02/27/2013","178.26"
"Medfield","","Undoable","I:155","02/27/2013","0.00"
"Medford","","Undoable","G:12715","02/27/2013","5.50"
"Medway","","Undoable","G:12716","02/27/2013","0.54"
"Melrose","","Undoable","G:12717","02/27/2013","0.99"
"Mendon","","Undoable","G:12718","02/27/2013","0.27"
"Merrimac","","Undoable","G:12719","02/27/2013","2.91"
"Methuen","","Undoable","G:12720","02/27/2013","1.89"
"Middleborough","","Undoable","I:156","02/27/2013","0.00"
"Middlefield","","Undoable","G:12721","02/27/2013","3.28"
"Middleton","","Undoable","G:12722","02/27/2013","2.56"
"Milford","","Undoable","G:12723","02/27/2013","4.11"
"Millbury","","Undoable","I:157","02/27/2013","0.00"
"Millis","","Undoable","G:12724","02/27/2013","5.20"
"Millville","","Undoable","G:12725","02/27/2013","0.54"
"Milton","","Undoable","I:158","02/27/2013","0.00"
"Monroe","","Undoable","G:12726","02/27/2013","1.43"
"Monson","","Undoable","G:12727","02/27/2013","2.80"
"Montague","","Undoable","G:12728","02/27/2013","1.95"
"Monterey","","Undoable","I:159","02/27/2013","0.00"
"Montgomery","","Undoable","G:12729","02/27/2013","2.06"
"Mount Washington","","Undoable","G:12730","02/27/2013","3.66"
"Nahant","","Undoable","G:12731","02/27/2013","4.15"
"Nantucket","","Undoable","I:160","02/27/2013","0.00"
"Natick","","Undoable","G:12732","02/27/2013","4.90"
"Needham","","Undoable","I:161","02/27/2013","0.00"
"New Ashford","","Undoable","I:162","02/27/2013","0.00"
"New Bedford","","Undoable","G:12733","02/27/2013","4.79"
"New Braintree","","Undoable","G:12734","02/27/2013","3.86"
"New Marlborough","","Undoable","G:12735","02/27/2013","1.19"
"New Salem","","Undoable","I:163","02/27/2013","0.00"
"Newbury","","Undoable","G:12736","02/27/2013","7.22"
"Newburyport","","Undoable","G:12737","02/27/2013","8.18"
"Newton","","Undoable","G:12738","02/27/2013","12.15"
"Norfolk","","Undoable","I:164","02/27/2013","0.00"
"North.Adams","*","Undoable","G:12739","02/27/2013","213.26"
"North.Andover","*","Undoable","I:165","02/27/2013","0.00"
"North.Attleborough","*","Undoable","G:12740","02/27/2013","3.31"
"North.Brookfield","*","Undoable","G:12741","02/27/2013","2.04"
"North.Reading","*","Undoable","G:12742","02/27/2013","5.53"
"Northampton","","Undoable","I:166","02/27/2013","0.00"
"Northborough","","Undoable","I:167","02/27/2013","0.00"
"Northbridge","","Undoable","G:12743","02/27/2013","4.55"
"Northfield","","Undoable","G:12744","02/27/2013","845.72"
"Norton","","Undoable","G:12745","02/27/2013","3283.55"
"Norwell","","Undoable","G:12746","02/27/2013","0.00"
"Norwood","","Undoable","G:12747","02/27/2013","2937.63"
"Oak Bluffs","","Undoable","G:12748","02/27/2013","126.06"
"Oakham","","Undoable","G:12749","02/27/2013","233.42"
"Orange","","Undoable","G:12750","02/27/2013","342.89"
"Orleans","","Undoable","G:12751","02/27/2013","683.75"
"Otis","","Undoable","I:168","02/27/2013","0.00"
"Oxford","","Undoable","G:12752","02/27/2013","0.00"
"Palmer","","Undoable","G:12753","02/27/2013","801.74"
"Paxton","","Undoable","G:12754","02/27/2013","921.71"
"Peabody","","Undoable","G:12755","02/27/2013","1318.94"
"Pelham","","Undoable","G:12756","02/27/2013","0.00"
"Pembroke","","Undoable","G:12757","02/27/2013","1294.21"
"Pepperell","","Undoable","G:12758","02/27/2013","126.19"
"Peru","","Undoable","G:12759","02/27/2013","233.68"
"Petersham","","Undoable","G:12760","02/27/2013","343.25"
"Phillipston","","Undoable","G:12761","02/27/2013","684.46"
"Pittsfield","","Undoable","G:12762","02/27/2013","454.97"
"Plainfield","","Undoable","G:12763","02/27/2013","0.00"
"Plainville","","Undoable","G:12764","02/27/2013","802.57"
"Plymouth","","Undoable","G:12765","02/27/2013","922.65"
"Plympton","","Undoable","G:12766","02/27/2013","1044.83"
"Princeton","","Undoable","G:12767","02/27/2013","0.00"
"Provincetown","","Undoable","G:12768","02/27/2013","1223.27"
"Quincy","","Undoable","G:12769","02/27/2013","128.59"
"Randolph","","Undoable","G:12770","02/27/2013","483.04"
"Raynham","","Undoable","G:12771","02/27/2013","336.29"
"Reading","","Undoable","G:12772","02/27/2013","658.08"
"Rehoboth","","Undoable","G:12773","02/27/2013","458.94"
"Revere","","Undoable","G:12774","02/27/2013","0.00"
"Richmond","","Undoable","G:12775","02/27/2013","779.43"
"Rochester","","Undoable","I:169","02/27/2013","0.00"
"Rockland","","Undoable","G:12776","02/27/2013","976.99"
"Rockport","","Undoable","G:12777","02/27/2013","0.00"
"Rowe","","Undoable","G:12778","02/27/2013","1201.26"
"Rowley","","Undoable","G:12779","02/27/2013","129.97"
"Royalston","","Undoable","G:12780","02/27/2013","231.43"
"Russell","","Undoable","G:12781","02/27/2013","339.99"
"Rutland","","Undoable","G:12782","02/27/2013","678.13"
"Salem","","Undoable","G:12783","02/27/2013","450.69"
"Salisbury","","Undoable","G:12784","02/27/2013","0.00"
"Sandisfield","","Undoable","G:12785","02/27/2013","757.79"
"Sandwich","","Undoable","G:12786","02/27/2013","2669.35"
"Saugus","","Undoable","G:12787","02/27/2013","2387.68"
"Savoy","","Undoable","G:12788","02/27/2013","0.00"
"Scituate","","Undoable","G:12789","02/27/2013","2947.41"
"Seekonk","","Undoable","G:12790","02/27/2013","433.12"
"Sharon","","Undoable","G:12791","02/27/2013","581.29"
"Sheffield","","Undoable","G:12792","02/27/2013","243.17"
"Shelburne","","Undoable","G:12793","02/27/2013","671.11"
"Sherborn","","Undoable","G:12794","02/27/2013","791.00"
"Shirley","","Undoable","G:12795","02/27/2013","0.00"
"Shrewsbury","","Undoable","G:12796","02/27/2013","1109.05"
"Shutesbury","","Undoable","G:12797","02/27/2013","273.92"
"Somerset","","Undoable","G:12798","02/27/2013","3216.10"
"Somerville","","Undoable","G:12799","02/27/2013","0.00"
"South.Hadley","","Undoable","I:170","02/27/2013","0.00"
"Southampton","","Undoable","G:12800","02/27/2013","41.38"
"Southborough","","Undoable","G:12801","02/27/2013","416.80"
"Southbridge","","Undoable","G:12802","02/27/2013","496.48"
"Southwick","","Undoable","G:12803","02/27/2013","506.90"
"Spencer","","Undoable","G:12804","02/27/2013","656.07"
"Springfield","","Undoable","G:12805","02/27/2013","0.00"
"Sterling","","Undoable","G:12806","02/27/2013","801.36"
"Stockbridge","","Undoable","G:12807","02/27/2013","921.28"
"Stoneham","","Undoable","G:12808","02/27/2013","1043.30"
"Stoughton","","Undoable","G:12809","02/27/2013","0.00"
"Stow","","Undoable","G:12810","02/27/2013","1293.62"
"Sturbridge","","Undoable","G:12811","02/27/2013","126.13"
"Sudbury","","Undoable","G:12812","02/27/2013","233.56"
"Sunderland","","Undoable","G:12813","02/27/2013","343.09"
"Sutton","","Undoable","G:12814","02/27/2013","684.13"
"Swampscott","","Undoable","G:12815","02/27/2013","454.75"
"Swansea","","Undoable","G:12816","02/27/2013","0.00"
"Taunton","","Undoable","G:12817","02/27/2013","802.19"
"Templeton","","Undoable","G:12818","02/27/2013","922.22"
"Tewksbury","","Undoable","G:12819","02/27/2013","1044.35"
"Tisbury","","Undoable","G:12820","02/27/2013","0.00"
"Tolland","","Undoable","G:12821","02/27/2013","1294.90"
"Topsfield","","Undoable","G:12822","02/27/2013","126.28"
"Townsend","","Undoable","G:12823","02/27/2013","233.81"
"Truro","","Undoable","I:171","02/27/2013","0.00"
"Tyngsborough","","Undoable","G:12824","02/27/2013","657.76"
"Tyringham","","Undoable","G:12825","02/27/2013","458.72"
"Upton","","Undoable","G:12826","02/27/2013","0.00"
"Uxbridge","","Undoable","G:12827","02/27/2013","779.05"
"Wakefield","","Undoable","G:12828","02/27/2013","861.75"
"Wales","","Undoable","G:12829","02/27/2013","976.51"
"Walpole","","Undoable","G:12830","02/27/2013","0.00"
"Waltham","","Undoable","G:12831","02/27/2013","1200.68"
"Ware","","Undoable","G:12832","02/27/2013","129.91"
"Wareham","","Undoable","G:12833","02/27/2013","231.32"
"Warren","","Undoable","G:12834","02/27/2013","339.82"
"Warwick","","Undoable","G:12835","02/27/2013","677.81"
"Washington","","Undoable","G:12836","02/27/2013","450.48"
"Watertown","","Undoable","G:12837","02/27/2013","314.99"
"Wayland","","Undoable","G:12838","02/27/2013","757.41"
"Webster","","Undoable","G:12839","02/27/2013","871.22"
"Wellesley","","Undoable","G:12840","02/27/2013","1006.26"
"Wellfleet","","Undoable","G:12841","02/27/2013","0.00"
"Wendell","","Undoable","G:12842","02/27/2013","1213.61"
"Wenham","","Undoable","G:12843","02/27/2013","126.30"
"West.Boylston","*","Undoable","G:12844","02/27/2013","361.52"
"West.Bridgewater","*","Undoable","G:12845","02/27/2013","978.49"
"West.Brookfield","*","Undoable","G:12846","02/27/2013","1025.43"
"West.Newbury","*","Undoable","G:12847","02/27/2013","1026.66"
"West.Springfield","*","Undoable","I:172","02/27/2013","0.00"
"West.Stockbridge","*","Undoable","G:12848","02/27/2013","584.51"
"West.Tisbury","*","Undoable","G:12849","02/27/2013","2695.44"
"Westborough","","Undoable","G:12850","02/27/2013","1502.95"
"Westfield","","Undoable","G:12851","02/27/2013","0.00"
"Westford","","Undoable","G:12852","02/27/2013","2412.30"
"Westhampton","","Undoable","G:12853","02/27/2013","16.36"
"Westminster","","Undoable","G:12854","02/27/2013","258.81"
"Weston","","Undoable","G:12855","02/27/2013","1015.48"
"Westport","","Undoable","G:12856","02/27/2013","2264.15"
"Westwood","","Undoable","G:12857","02/27/2013","1123.23"
"Weymouth","","Undoable","G:12858","02/27/2013","0.00"
"Whately","","Undoable","G:12859","02/27/2013","315.76"
"Whitman","","Undoable","G:12860","02/27/2013","2517.30"
"Wilbraham","","Undoable","G:12861","02/27/2013","413.24"
"Williamsburg","","Undoable","G:12862","02/27/2013","0.00"
"Williamstown","","Undoable","G:12863","02/27/2013","1293.04"
"Wilmington","","Undoable","G:12864","02/27/2013","126.07"
"Winchendon","","Undoable","G:12865","02/27/2013","233.45"
"Winchester","","Undoable","G:12866","02/27/2013","342.92"
"Windsor","","Undoable","G:12867","02/27/2013","683.81"
"Winthrop","","Undoable","G:12868","02/27/2013","454.53"
"Woburn","","Undoable","G:12869","02/27/2013","0.00"
"Worcester","","Undoable","G:12870","02/27/2013","801.82"
"Worthington","","Undoable","G:12871","02/27/2013","1271.78"
"Wrentham","","Undoable","I:173","02/27/2013","0.00"
"Yarmouth","","Undoable","G:12872","02/27/2013","0.00"
