"Abington","","Undoable","G:13870","06/27/2013","885.37"
"Acton","","Undoable","G:13871","06/27/2013","998.91"
"Acushnet","","Undoable","G:13872","06/27/2013","15.83"
"Adams","","Undoable","G:13873","06/27/2013","1380.35"
"Agawam","","Undoable","G:13874","06/27/2013","139.93"
"Alford","","Undoable","G:13875","06/27/2013","621.32"
"Amesbury","","Undoable","G:13876","06/27/2013","2373.39"
"Amherst","","Undoable","G:13877","06/27/2013","1038.86"
"Andover","","Undoable","G:13878","06/27/2013","1927.76"
"Aquinnah","","Undoable","G:13879","06/27/2013","18.37"
"Arlington","","Undoable","G:13880","06/27/2013","778.42"
"Ashburnham","","Undoable","G:13881","06/27/2013","894.92"
"Ashby","","Undoable","G:13882","06/27/2013","1027.80"
"Ashfield","","Undoable","G:13883","06/27/2013","13.84"
"Ashland","","Undoable","G:13884","06/27/2013","1219.86"
"Athol","","Undoable","G:13885","06/27/2013","132.48"
"Attleboro","","Undoable","G:13886","06/27/2013","239.01"
"Auburn","","Undoable","G:13887","06/27/2013","361.68"
"Avon","","Undoable","G:13888","06/27/2013","676.83"
"Ayer","","Undoable","G:13889","06/27/2013","469.39"
"Barnstable","","Undoable","G:13890","06/27/2013","27.16"
"Barre","","Undoable","G:13891","06/27/2013","8.45"
"Becket","","Undoable","G:13892","06/27/2013","10.99"
"Bedford","","Undoable","G:13893","06/27/2013","21.95"
"Belchertown","","Undoable","G:13894","06/27/2013","11.48"
"Bellingham","","Undoable","G:13895","06/27/2013","12.35"
"Belmont","","Undoable","G:13896","06/27/2013","15.41"
"Berkley","","Undoable","G:13897","06/27/2013","9.83"
"Berlin","","Undoable","G:13898","06/27/2013","12.23"
"Bernardston","","Undoable","G:13899","06/27/2013","41.19"
"Beverly","","Undoable","G:13900","06/27/2013","14.24"
"Billerica","","Undoable","G:13901","06/27/2013","22.01"
"Blandford","","Undoable","G:13903","06/27/2013","18.59"
"Bolton","","Undoable","G:13904","06/27/2013","22.73"
"Boston","","Undoable","G:13905","06/27/2013","17.66"
"Bourne","","Undoable","G:13906","06/27/2013","15.37"
"Boxborough","","Undoable","G:13907","06/27/2013","8.99"
"Boxford","","Undoable","G:13908","06/27/2013","7.28"
"Boylston","","Undoable","G:13909","06/27/2013","12.24"
"Braintree","","Undoable","G:13910","06/27/2013","11.58"
"Brewster","","Undoable","G:13911","06/27/2013","14.73"
"Bridgewater","","Undoable","G:13912","06/27/2013","18.61"
"Brimfield","","Undoable","G:13913","06/27/2013","21.61"
"Brockton","","Undoable","G:13914","06/27/2013","24.17"
"Brookfield","","Undoable","G:13915","06/27/2013","21.66"
"Brookline","","Undoable","G:13916","06/27/2013","2.80"
"Buckland","","Undoable","G:13917","06/27/2013","4.84"
"Burlington","","Undoable","G:13918","06/27/2013","3.29"
"Cambridge","","Undoable","G:13919","06/27/2013","5.20"
"Canton","","Undoable","G:13920","06/27/2013","11.51"
"Carlisle","","Undoable","G:13921","06/27/2013","11.55"
"Charlemont","","Undoable","G:13923","06/27/2013","18.57"
"Charlton","","Undoable","G:13924","06/27/2013","21.69"
